item_id,name,category,supplier_info,stock_info,pricing_info,quality_metrics,storage_info,usage_metrics,sustainability_info
INV_5190,Grass-fed Fruits,"{'main_category': 'Beverages', 'sub_category': 'Ambient', 'storage_type': 'Freezer', 'shelf_life': 218}","{'supplier_name': 'Supplier_687', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 5, 'quality_rating': 4.332442648231019, 'reliability_score': 0.9207813948930306}","{'current_stock': 101, 'minimum_stock': 38, 'maximum_stock': 772, 'reorder_point': 118, 'reorder_quantity': 160, 'stock_turnover_rate': 5.4616874018509085, 'stock_value': 6840.169900606348}","{'unit_price': 11.27, 'bulk_price': 9.01, 'wholesale_price': 7.89, 'price_history': {'last_month': 12.06, 'last_quarter': 11.74, 'last_year': 9.32}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.8863082038078589, 'consistency_score': 0.7964684819569432, 'quality_issues': ['occasional inconsistency', 'delivery delays'], 'quality_improvements': ['quality control measures', 'better storage conditions']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -5.294936513418422, 'max': 10.250121699910867}, 'humidity_range': {'min': 39.06795980314897, 'max': 77.6498813239836}, 'storage_requirements': []}","{'daily_usage': 25.425298279052697, 'weekly_usage': 255.51483187874396, 'monthly_usage': 1947.0066661166782, 'usage_trend': 'decreasing', 'waste_rate': 0.016232298497992445, 'efficiency_score': 0.8487894601132426}","{'sustainability_rating': 0.16971537091179445, 'environmental_impact': 'low', 'sustainable_practices': ['local sourcing', 'recyclable packaging', 'reduced waste'], 'certifications': ['sustainable seafood', 'organic']}"
INV_5593,Premium Cheese,"{'main_category': 'Dairy', 'sub_category': 'Refrigerated', 'storage_type': 'Refrigeration', 'shelf_life': 90}","{'supplier_name': 'Supplier_763', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Daily', 'lead_time': 14, 'quality_rating': 3.699969497015757, 'reliability_score': 0.7532439659971392}","{'current_stock': 186, 'minimum_stock': 25, 'maximum_stock': 1182, 'reorder_point': 152, 'reorder_quantity': 310, 'stock_turnover_rate': 11.50661946529205, 'stock_value': 909.0583297392542}","{'unit_price': 14.72, 'bulk_price': 11.78, 'wholesale_price': 10.3, 'price_history': {'last_month': 14.51, 'last_quarter': 15.25, 'last_year': 16.27}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.8636232856313366, 'consistency_score': 0.7112541461320663, 'quality_issues': [], 'quality_improvements': []}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -5.325054727848071, 'max': 22.31696857539308}, 'humidity_range': {'min': 46.642065544222945, 'max': 79.20560867582104}, 'storage_requirements': ['keep dry']}","{'daily_usage': 61.21685053108214, 'weekly_usage': 219.8959394871128, 'monthly_usage': 1579.3330960654077, 'usage_trend': 'stable', 'waste_rate': 0.014920211651844009, 'efficiency_score': 0.8317920879829739}","{'sustainability_rating': 0.9600126602089966, 'environmental_impact': 'low', 'sustainable_practices': ['organic production'], 'certifications': ['fair trade']}"
INV_7012,Specialty Beef,"{'main_category': 'Seafood', 'sub_category': 'Refrigerated', 'storage_type': 'Refrigeration', 'shelf_life': 300}","{'supplier_name': 'Supplier_618', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Daily', 'lead_time': 7, 'quality_rating': 3.177538007858576, 'reliability_score': 0.8758457404440182}","{'current_stock': 917, 'minimum_stock': 29, 'maximum_stock': 1191, 'reorder_point': 32, 'reorder_quantity': 234, 'stock_turnover_rate': 5.205411205715184, 'stock_value': 8899.390489093632}","{'unit_price': 98.32, 'bulk_price': 78.66, 'wholesale_price': 68.83, 'price_history': {'last_month': 106.93, 'last_quarter': 96.16, 'last_year': 97.67}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.7834107443535818, 'consistency_score': 0.8856436946130444, 'quality_issues': ['variable freshness'], 'quality_improvements': ['improved packaging', 'better storage conditions']}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': -18.767398719798305, 'max': 12.452428588816614}, 'humidity_range': {'min': 34.05326262917016, 'max': 74.9031927274592}, 'storage_requirements': []}","{'daily_usage': 41.91862525002057, 'weekly_usage': 387.7994913566949, 'monthly_usage': 676.2013758422765, 'usage_trend': 'increasing', 'waste_rate': 0.09668988118989504, 'efficiency_score': 0.977010874884341}","{'sustainability_rating': 0.23725776227581596, 'environmental_impact': 'high', 'sustainable_practices': ['organic production'], 'certifications': []}"
INV_3930,Local Beer,"{'main_category': 'Frozen', 'sub_category': 'Canned', 'storage_type': 'Wine Cellar', 'shelf_life': 145}","{'supplier_name': 'Supplier_810', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Weekly', 'lead_time': 9, 'quality_rating': 3.7246516693607874, 'reliability_score': 0.9498780212848474}","{'current_stock': 79, 'minimum_stock': 69, 'maximum_stock': 599, 'reorder_point': 110, 'reorder_quantity': 407, 'stock_turnover_rate': 4.551308362839981, 'stock_value': 9136.970407317638}","{'unit_price': 49.59, 'bulk_price': 39.67, 'wholesale_price': 34.71, 'price_history': {'last_month': 53.06, 'last_quarter': 41.54, 'last_year': 61.76}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.7080616574824057, 'consistency_score': 0.9301900223150493, 'quality_issues': ['delivery delays', 'occasional inconsistency'], 'quality_improvements': ['faster delivery']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -16.649287602672036, 'max': 12.002134031710298}, 'humidity_range': {'min': 32.58481541795337, 'max': 68.48318056396965}, 'storage_requirements': ['refrigerate after opening', 'keep dry']}","{'daily_usage': 43.94273872557627, 'weekly_usage': 438.1588703960021, 'monthly_usage': 266.9344327569641, 'usage_trend': 'decreasing', 'waste_rate': 0.0475384028221062, 'efficiency_score': 0.968711696249461}","{'sustainability_rating': 0.5141683980192213, 'environmental_impact': 'high', 'sustainable_practices': ['reduced waste', 'local sourcing', 'recyclable packaging'], 'certifications': ['sustainable seafood']}"
INV_6011,Wild-caught Vegetables,"{'main_category': 'Produce', 'sub_category': 'Ambient', 'storage_type': 'Wine Cellar', 'shelf_life': 253}","{'supplier_name': 'Supplier_980', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Bi-weekly', 'lead_time': 12, 'quality_rating': 3.234527934159691, 'reliability_score': 0.9138496597543945}","{'current_stock': 272, 'minimum_stock': 62, 'maximum_stock': 576, 'reorder_point': 159, 'reorder_quantity': 89, 'stock_turnover_rate': 8.473482345603806, 'stock_value': 8046.632160967989}","{'unit_price': 45.61, 'bulk_price': 36.49, 'wholesale_price': 31.93, 'price_history': {'last_month': 50.0, 'last_quarter': 38.64, 'last_year': 50.39}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.7695114109587337, 'consistency_score': 0.9738587358773292, 'quality_issues': ['delivery delays'], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -19.21094634203422, 'max': 9.301471819549393}, 'humidity_range': {'min': 48.43292671521221, 'max': 66.69809114098514}, 'storage_requirements': []}","{'daily_usage': 21.94662554275964, 'weekly_usage': 276.0299198922022, 'monthly_usage': 178.82207997075872, 'usage_trend': 'decreasing', 'waste_rate': 0.056724992310540755, 'efficiency_score': 0.8599669775236745}","{'sustainability_rating': 0.1464037660894233, 'environmental_impact': 'high', 'sustainable_practices': ['organic production', 'recyclable packaging'], 'certifications': []}"
INV_4191,Local Milk,"{'main_category': 'Frozen', 'sub_category': 'Canned', 'storage_type': 'Dry Storage', 'shelf_life': 363}","{'supplier_name': 'Supplier_420', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Daily', 'lead_time': 3, 'quality_rating': 4.564952465900457, 'reliability_score': 0.7246262659531805}","{'current_stock': 107, 'minimum_stock': 85, 'maximum_stock': 1199, 'reorder_point': 128, 'reorder_quantity': 213, 'stock_turnover_rate': 11.774382351979307, 'stock_value': 661.0198186347437}","{'unit_price': 93.43, 'bulk_price': 74.75, 'wholesale_price': 65.4, 'price_history': {'last_month': 85.57, 'last_quarter': 93.17, 'last_year': 69.94}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.8635936484465314, 'consistency_score': 0.7468678153610872, 'quality_issues': ['occasional inconsistency'], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Dry Storage', 'temperature_range': {'min': 6.856568084719804, 'max': 2.8026490696475754}, 'humidity_range': {'min': 31.56752089037874, 'max': 63.225342587452126}, 'storage_requirements': ['protect from light', 'keep dry']}","{'daily_usage': 94.54767145873967, 'weekly_usage': 137.87720357738658, 'monthly_usage': 1134.9427334887787, 'usage_trend': 'stable', 'waste_rate': 0.04946863777562904, 'efficiency_score': 0.935197567432962}","{'sustainability_rating': 0.3318507569629413, 'environmental_impact': 'high', 'sustainable_practices': [], 'certifications': ['rainforest alliance', 'sustainable seafood']}"
INV_6188,Grass-fed Milk,"{'main_category': 'Seafood', 'sub_category': 'Fresh', 'storage_type': 'Dry Storage', 'shelf_life': 118}","{'supplier_name': 'Supplier_548', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 10, 'quality_rating': 3.975551291467421, 'reliability_score': 0.8705013794968095}","{'current_stock': 453, 'minimum_stock': 94, 'maximum_stock': 313, 'reorder_point': 166, 'reorder_quantity': 400, 'stock_turnover_rate': 7.545690305369404, 'stock_value': 3783.5459527421544}","{'unit_price': 23.35, 'bulk_price': 18.68, 'wholesale_price': 16.34, 'price_history': {'last_month': 24.0, 'last_quarter': 23.95, 'last_year': 27.42}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.9777331823159559, 'consistency_score': 0.8473511188574133, 'quality_issues': ['packaging issues'], 'quality_improvements': ['faster delivery']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -0.7473948197274964, 'max': 7.633126628738685}, 'humidity_range': {'min': 46.42542886463185, 'max': 70.90665839759741}, 'storage_requirements': ['protect from light']}","{'daily_usage': 79.43951696920793, 'weekly_usage': 161.20983976798965, 'monthly_usage': 1919.2131648013276, 'usage_trend': 'decreasing', 'waste_rate': 0.013821829344207313, 'efficiency_score': 0.9737656399865805}","{'sustainability_rating': 0.6637908151502754, 'environmental_impact': 'medium', 'sustainable_practices': ['recyclable packaging'], 'certifications': []}"
INV_2862,Grass-fed Wine,"{'main_category': 'Meat', 'sub_category': 'Refrigerated', 'storage_type': 'Produce Storage', 'shelf_life': 341}","{'supplier_name': 'Supplier_299', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Bi-weekly', 'lead_time': 1, 'quality_rating': 4.953422443783382, 'reliability_score': 0.7569416275316566}","{'current_stock': 314, 'minimum_stock': 89, 'maximum_stock': 920, 'reorder_point': 36, 'reorder_quantity': 407, 'stock_turnover_rate': 10.139055093005936, 'stock_value': 415.57686376925886}","{'unit_price': 3.37, 'bulk_price': 2.69, 'wholesale_price': 2.36, 'price_history': {'last_month': 3.24, 'last_quarter': 3.44, 'last_year': 4.22}, 'price_trend': 'increasing'}","{'quality_grade': 'C', 'freshness_score': 0.8320282634934966, 'consistency_score': 0.7500059256182662, 'quality_issues': [], 'quality_improvements': ['faster delivery', 'quality control measures']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -3.1199380066652687, 'max': 20.223519044748244}, 'humidity_range': {'min': 36.34555161886055, 'max': 66.2037588691687}, 'storage_requirements': ['store in cool place']}","{'daily_usage': 30.433644276699315, 'weekly_usage': 157.5424690316941, 'monthly_usage': 100.10908256070678, 'usage_trend': 'stable', 'waste_rate': 0.022555749618431136, 'efficiency_score': 0.8777220884018044}","{'sustainability_rating': 0.17486500260348514, 'environmental_impact': 'medium', 'sustainable_practices': [], 'certifications': ['rainforest alliance', 'fair trade']}"
INV_2252,Grass-fed Chicken,"{'main_category': 'Meat', 'sub_category': 'Fresh', 'storage_type': 'Refrigeration', 'shelf_life': 287}","{'supplier_name': 'Supplier_922', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Weekly', 'lead_time': 11, 'quality_rating': 3.494221784368884, 'reliability_score': 0.7419429735872243}","{'current_stock': 118, 'minimum_stock': 59, 'maximum_stock': 1013, 'reorder_point': 133, 'reorder_quantity': 454, 'stock_turnover_rate': 4.064134854216956, 'stock_value': 3569.839206087188}","{'unit_price': 43.3, 'bulk_price': 34.64, 'wholesale_price': 30.31, 'price_history': {'last_month': 44.04, 'last_quarter': 50.13, 'last_year': 31.52}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.858817065884091, 'consistency_score': 0.7611030329559734, 'quality_issues': [], 'quality_improvements': ['better storage conditions', 'quality control measures']}","{'storage_location': 'Freezer', 'temperature_range': {'min': 3.2707686790426855, 'max': 7.837866900681595}, 'humidity_range': {'min': 37.43339921652102, 'max': 60.62372580605832}, 'storage_requirements': []}","{'daily_usage': 58.22816173793041, 'weekly_usage': 221.76763497141667, 'monthly_usage': 714.9125490767362, 'usage_trend': 'decreasing', 'waste_rate': 0.07403722299497023, 'efficiency_score': 0.7932885797857812}","{'sustainability_rating': 0.946883592538134, 'environmental_impact': 'medium', 'sustainable_practices': ['recyclable packaging', 'organic production', 'local sourcing'], 'certifications': []}"
INV_5805,Specialty Fish,"{'main_category': 'Produce', 'sub_category': 'Refrigerated', 'storage_type': 'Freezer', 'shelf_life': 144}","{'supplier_name': 'Supplier_927', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Weekly', 'lead_time': 2, 'quality_rating': 3.690468665095892, 'reliability_score': 0.8502710686664295}","{'current_stock': 136, 'minimum_stock': 32, 'maximum_stock': 1323, 'reorder_point': 52, 'reorder_quantity': 114, 'stock_turnover_rate': 10.878958743001034, 'stock_value': 698.5687351172342}","{'unit_price': 81.5, 'bulk_price': 65.2, 'wholesale_price': 57.05, 'price_history': {'last_month': 77.38, 'last_quarter': 73.09, 'last_year': 79.17}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.9295043630968813, 'consistency_score': 0.7736702721959078, 'quality_issues': ['occasional inconsistency', 'packaging issues'], 'quality_improvements': ['faster delivery', 'improved packaging']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': 7.000627045623151, 'max': 18.942217202132284}, 'humidity_range': {'min': 30.934901070554474, 'max': 74.54661410085946}, 'storage_requirements': []}","{'daily_usage': 20.01865345714429, 'weekly_usage': 23.026095623320757, 'monthly_usage': 1540.737488940179, 'usage_trend': 'decreasing', 'waste_rate': 0.040895281289990454, 'efficiency_score': 0.8466109912972155}","{'sustainability_rating': 0.525223236239774, 'environmental_impact': 'high', 'sustainable_practices': ['organic production'], 'certifications': ['organic', 'rainforest alliance']}"
INV_2955,Artisanal Vegetables,"{'main_category': 'Produce', 'sub_category': 'Ambient', 'storage_type': 'Refrigeration', 'shelf_life': 282}","{'supplier_name': 'Supplier_488', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Bi-weekly', 'lead_time': 9, 'quality_rating': 3.5134970196094057, 'reliability_score': 0.7543878765685579}","{'current_stock': 634, 'minimum_stock': 61, 'maximum_stock': 817, 'reorder_point': 141, 'reorder_quantity': 183, 'stock_turnover_rate': 11.586901077712806, 'stock_value': 4233.048746431169}","{'unit_price': 3.87, 'bulk_price': 3.09, 'wholesale_price': 2.71, 'price_history': {'last_month': 3.79, 'last_quarter': 3.37, 'last_year': 3.0}, 'price_trend': 'increasing'}","{'quality_grade': 'A', 'freshness_score': 0.9282597436777823, 'consistency_score': 0.8527224629121714, 'quality_issues': ['occasional inconsistency'], 'quality_improvements': ['improved packaging', 'quality control measures']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -17.87715528891125, 'max': 9.633639539918121}, 'humidity_range': {'min': 33.63402687988774, 'max': 69.36340827497042}, 'storage_requirements': []}","{'daily_usage': 97.59855473115996, 'weekly_usage': 451.42538813070547, 'monthly_usage': 984.7887435716203, 'usage_trend': 'decreasing', 'waste_rate': 0.059556276694594124, 'efficiency_score': 0.7839546537703568}","{'sustainability_rating': 0.6703569908924116, 'environmental_impact': 'low', 'sustainable_practices': [], 'certifications': []}"
INV_9076,Seasonal Flour,"{'main_category': 'Meat', 'sub_category': 'Refrigerated', 'storage_type': 'Wine Cellar', 'shelf_life': 332}","{'supplier_name': 'Supplier_987', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Monthly', 'lead_time': 14, 'quality_rating': 4.59602322065485, 'reliability_score': 0.7996382809901814}","{'current_stock': 624, 'minimum_stock': 93, 'maximum_stock': 1593, 'reorder_point': 70, 'reorder_quantity': 58, 'stock_turnover_rate': 9.960820206123564, 'stock_value': 4927.204106807126}","{'unit_price': 43.28, 'bulk_price': 34.63, 'wholesale_price': 30.3, 'price_history': {'last_month': 44.75, 'last_quarter': 51.01, 'last_year': 52.06}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.7439315252534443, 'consistency_score': 0.9740853723582501, 'quality_issues': ['packaging issues'], 'quality_improvements': ['faster delivery']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -6.221771227762218, 'max': 23.105269969792015}, 'humidity_range': {'min': 46.90450605450636, 'max': 63.871732659386474}, 'storage_requirements': ['protect from light']}","{'daily_usage': 37.76551829251514, 'weekly_usage': 380.01839570372533, 'monthly_usage': 738.0739019805683, 'usage_trend': 'stable', 'waste_rate': 0.039541038007251325, 'efficiency_score': 0.86551039519528}","{'sustainability_rating': 0.5609757240161376, 'environmental_impact': 'low', 'sustainable_practices': ['recyclable packaging', 'organic production'], 'certifications': ['rainforest alliance', 'organic']}"
INV_6917,Grass-fed Spices,"{'main_category': 'Meat', 'sub_category': 'Dried', 'storage_type': 'Dry Storage', 'shelf_life': 243}","{'supplier_name': 'Supplier_672', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Bi-weekly', 'lead_time': 12, 'quality_rating': 3.0274775653018384, 'reliability_score': 0.9928336235993835}","{'current_stock': 56, 'minimum_stock': 57, 'maximum_stock': 1363, 'reorder_point': 47, 'reorder_quantity': 388, 'stock_turnover_rate': 6.007574641509302, 'stock_value': 8418.30134369593}","{'unit_price': 30.64, 'bulk_price': 24.51, 'wholesale_price': 21.45, 'price_history': {'last_month': 32.29, 'last_quarter': 33.48, 'last_year': 25.33}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.7592321701044112, 'consistency_score': 0.8544682174335723, 'quality_issues': ['occasional inconsistency'], 'quality_improvements': []}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -12.619679782710563, 'max': 14.165833863942117}, 'humidity_range': {'min': 37.77935692701432, 'max': 69.94064302110363}, 'storage_requirements': ['refrigerate after opening']}","{'daily_usage': 15.375200494497616, 'weekly_usage': 131.0235072523672, 'monthly_usage': 858.831689005642, 'usage_trend': 'decreasing', 'waste_rate': 0.035552437563229955, 'efficiency_score': 0.8121143156603301}","{'sustainability_rating': 0.9483159579409397, 'environmental_impact': 'high', 'sustainable_practices': ['recyclable packaging', 'local sourcing', 'organic production'], 'certifications': []}"
INV_4664,Grass-fed Milk,"{'main_category': 'Seafood', 'sub_category': 'Canned', 'storage_type': 'Wine Cellar', 'shelf_life': 303}","{'supplier_name': 'Supplier_930', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Daily', 'lead_time': 5, 'quality_rating': 4.848107246549235, 'reliability_score': 0.7542994054018469}","{'current_stock': 650, 'minimum_stock': 45, 'maximum_stock': 567, 'reorder_point': 30, 'reorder_quantity': 307, 'stock_turnover_rate': 1.4296413822526142, 'stock_value': 8258.43297936555}","{'unit_price': 16.37, 'bulk_price': 13.09, 'wholesale_price': 11.46, 'price_history': {'last_month': 17.96, 'last_quarter': 18.05, 'last_year': 14.11}, 'price_trend': 'increasing'}","{'quality_grade': 'B', 'freshness_score': 0.7757047801233627, 'consistency_score': 0.8461377204498745, 'quality_issues': ['delivery delays'], 'quality_improvements': ['quality control measures']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -14.133518212055487, 'max': 3.350122601270683}, 'humidity_range': {'min': 45.901131893825934, 'max': 72.6076681417673}, 'storage_requirements': []}","{'daily_usage': 18.13289743579811, 'weekly_usage': 79.33448643827539, 'monthly_usage': 1975.1434724491685, 'usage_trend': 'decreasing', 'waste_rate': 0.02867463120249622, 'efficiency_score': 0.7857724759908058}","{'sustainability_rating': 0.8092330961416003, 'environmental_impact': 'medium', 'sustainable_practices': ['reduced waste', 'recyclable packaging', 'organic production'], 'certifications': ['organic']}"
INV_5952,Organic Vegetables,"{'main_category': 'Meat', 'sub_category': 'Frozen', 'storage_type': 'Refrigeration', 'shelf_life': 182}","{'supplier_name': 'Supplier_654', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Monthly', 'lead_time': 6, 'quality_rating': 3.2667970297462556, 'reliability_score': 0.777165618722587}","{'current_stock': 356, 'minimum_stock': 65, 'maximum_stock': 381, 'reorder_point': 40, 'reorder_quantity': 217, 'stock_turnover_rate': 1.5149917425609605, 'stock_value': 5117.833343950988}","{'unit_price': 24.48, 'bulk_price': 19.59, 'wholesale_price': 17.14, 'price_history': {'last_month': 24.81, 'last_quarter': 22.45, 'last_year': 19.26}, 'price_trend': 'stable'}","{'quality_grade': 'C', 'freshness_score': 0.8365084505386629, 'consistency_score': 0.7377849702682732, 'quality_issues': [], 'quality_improvements': ['faster delivery', 'quality control measures']}","{'storage_location': 'Refrigeration', 'temperature_range': {'min': -10.738044643980917, 'max': 3.0021528608013326}, 'humidity_range': {'min': 36.001260832094474, 'max': 66.90682276292486}, 'storage_requirements': ['refrigerate after opening', 'protect from light']}","{'daily_usage': 46.3662464906581, 'weekly_usage': 395.5211873651019, 'monthly_usage': 1840.0627926046895, 'usage_trend': 'increasing', 'waste_rate': 0.06834821215843047, 'efficiency_score': 0.7221312318667398}","{'sustainability_rating': 0.4095557310647593, 'environmental_impact': 'medium', 'sustainable_practices': ['reduced waste'], 'certifications': []}"
INV_8071,Premium Cheese,"{'main_category': 'Dry Goods', 'sub_category': 'Ambient', 'storage_type': 'Produce Storage', 'shelf_life': 115}","{'supplier_name': 'Supplier_671', 'supplier_type': 'Local Farm', 'delivery_frequency': 'Daily', 'lead_time': 6, 'quality_rating': 3.333060726085437, 'reliability_score': 0.9275497910820341}","{'current_stock': 496, 'minimum_stock': 86, 'maximum_stock': 827, 'reorder_point': 107, 'reorder_quantity': 358, 'stock_turnover_rate': 1.6715312035386196, 'stock_value': 7696.790858790879}","{'unit_price': 52.26, 'bulk_price': 41.81, 'wholesale_price': 36.58, 'price_history': {'last_month': 54.08, 'last_quarter': 47.04, 'last_year': 63.23}, 'price_trend': 'stable'}","{'quality_grade': 'A', 'freshness_score': 0.8159712378660418, 'consistency_score': 0.7081477976388083, 'quality_issues': ['occasional inconsistency'], 'quality_improvements': ['faster delivery']}","{'storage_location': 'Wine Cellar', 'temperature_range': {'min': -4.7583184276889305, 'max': 15.982694019130347}, 'humidity_range': {'min': 34.92954867758416, 'max': 67.97745447696617}, 'storage_requirements': ['refrigerate after opening', 'protect from light']}","{'daily_usage': 77.9361396159848, 'weekly_usage': 116.43291503414419, 'monthly_usage': 583.16318403255, 'usage_trend': 'decreasing', 'waste_rate': 0.02028543272994756, 'efficiency_score': 0.9076978766281755}","{'sustainability_rating': 0.32543101377408745, 'environmental_impact': 'low', 'sustainable_practices': [], 'certifications': []}"
INV_5255,Premium Beef,"{'main_category': 'Beverages', 'sub_category': 'Frozen', 'storage_type': 'Wine Cellar', 'shelf_life': 315}","{'supplier_name': 'Supplier_747', 'supplier_type': 'Specialty Importer', 'delivery_frequency': 'Weekly', 'lead_time': 5, 'quality_rating': 4.536640568989267, 'reliability_score': 0.7568524608020528}","{'current_stock': 63, 'minimum_stock': 86, 'maximum_stock': 532, 'reorder_point': 168, 'reorder_quantity': 339, 'stock_turnover_rate': 9.252668093473355, 'stock_value': 6665.036892193159}","{'unit_price': 62.18, 'bulk_price': 49.74, 'wholesale_price': 43.52, 'price_history': {'last_month': 62.89, 'last_quarter': 57.42, 'last_year': 47.49}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.9065529406802738, 'consistency_score': 0.882323209006514, 'quality_issues': ['packaging issues'], 'quality_improvements': []}","{'storage_location': 'Freezer', 'temperature_range': {'min': 1.591086998565423, 'max': 8.31656156733278}, 'humidity_range': {'min': 46.68268061681204, 'max': 79.7872858336903}, 'storage_requirements': ['protect from light']}","{'daily_usage': 35.505093774857635, 'weekly_usage': 99.96850932349098, 'monthly_usage': 227.7320635731892, 'usage_trend': 'stable', 'waste_rate': 0.057465078582527584, 'efficiency_score': 0.7630085148718456}","{'sustainability_rating': 0.03238191385229283, 'environmental_impact': 'high', 'sustainable_practices': ['local sourcing'], 'certifications': ['rainforest alliance']}"
INV_1142,Sustainable Fruits,"{'main_category': 'Beverages', 'sub_category': 'Refrigerated', 'storage_type': 'Produce Storage', 'shelf_life': 6}","{'supplier_name': 'Supplier_737', 'supplier_type': 'Local Producer', 'delivery_frequency': 'Daily', 'lead_time': 5, 'quality_rating': 3.140961524596125, 'reliability_score': 0.7706181002919426}","{'current_stock': 687, 'minimum_stock': 75, 'maximum_stock': 1616, 'reorder_point': 165, 'reorder_quantity': 222, 'stock_turnover_rate': 3.6771099042557895, 'stock_value': 5721.165203831259}","{'unit_price': 75.97, 'bulk_price': 60.77, 'wholesale_price': 53.18, 'price_history': {'last_month': 73.51, 'last_quarter': 90.5, 'last_year': 54.03}, 'price_trend': 'stable'}","{'quality_grade': 'B', 'freshness_score': 0.7524167119337626, 'consistency_score': 0.9066608109650904, 'quality_issues': ['packaging issues', 'variable freshness'], 'quality_improvements': ['quality control measures', 'improved packaging']}","{'storage_location': 'Produce Storage', 'temperature_range': {'min': -16.974139820564012, 'max': 13.822082356506288}, 'humidity_range': {'min': 47.3503060808805, 'max': 76.71552880070392}, 'storage_requirements': ['refrigerate after opening', 'store in cool place']}","{'daily_usage': 48.52792616394323, 'weekly_usage': 179.2119171530363, 'monthly_usage': 1548.732465991077, 'usage_trend': 'stable', 'waste_rate': 0.015411789145916292, 'efficiency_score': 0.8445917665976423}","{'sustainability_rating': 0.6798615630659024, 'environmental_impact': 'high', 'sustainable_practices': ['local sourcing'], 'certifications': ['sustainable seafood']}"
INV_5309,Organic Fish,"{'main_category': 'Seafood', 'sub_category': 'Dried', 'storage_type': 'Dry Storage', 'shelf_life': 323}","{'supplier_name': 'Supplier_795', 'supplier_type': 'Wholesale Distributor', 'delivery_frequency': 'Monthly', 'lead_time': 4, 'quality_rating': 4.029134948795242, 'reliability_score': 0.7026404668590055}","{'current_stock': 321, 'minimum_stock': 76, 'maximum_stock': 354, 'reorder_point': 174, 'reorder_quantity': 109, 'stock_turnover_rate': 11.147901187509758, 'stock_value': 8601.77871966296}","{'unit_price': 65.87, 'bulk_price': 52.7, 'wholesale_price': 46.11, 'price_history': {'last_month': 65.77, 'last_quarter': 69.35, 'last_year': 61.25}, 'price_trend': 'decreasing'}","{'quality_grade': 'B', 'freshness_score': 0.8284460166929487, 'consistency_score': 0.9881395895708533, 'quality_issues': ['variable freshness', 'packaging issues'], 'quality_improvements': ['faster delivery', 'quality control measures']}","{'storage_location': 'Freezer', 'temperature_range': {'min': -16.953347923759615, 'max': 1.0952709183807696}, 'humidity_range': {'min': 34.50134197021964, 'max': 76.16792015665789}, 'storage_requirements': ['store in cool place']}","{'daily_usage': 91.03798406117144, 'weekly_usage': 32.85858859371828, 'monthly_usage': 823.721830154676, 'usage_trend': 'increasing', 'waste_rate': 0.030462753174957523, 'efficiency_score': 0.7272229457341047}","{'sustainability_rating': 0.9854608777656305, 'environmental_impact': 'high', 'sustainable_practices': ['reduced waste', 'local sourcing', 'organic production'], 'certifications': ['rainforest alliance']}"
