item_id,name,category,description,ingredients,nutritional_info,pricing,preparation,allergen_info,dietary_info,seasonal_availability,popularity_metrics,cost_analysis,wine_pairings,modification_options
ITEM_6430,Grilled Lamb Contemporary Mexican Style,"{'main_category': 'Sides', 'sub_category': 'Gluten-Free', 'course_type': 'Main', 'spice_level': 'Medium', 'preparation_time': 30}","A braised dish featuring premium cuts, with sweet flavors and creamy textures.","{'main_ingredients': ['quinoa', 'chicken breast', 'rice'], 'vegetables': ['asparagus', 'bell peppers'], 'herbs_and_spices': ['basil', 'paprika', 'cumin'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil'], 'garnishes': ['toasted nuts', 'microgreens']}","{'calories': 671, 'protein': 25, 'carbohydrates': 57, 'fat': 10, 'fiber': 13, 'sugar': 8, 'sodium': 862, 'allergens': ['eggs', 'soy']}","{'base_price': 15.12, 'happy_hour_price': 12.1, 'weekend_price': 16.63, 'special_occasion_price': 18.14, 'portion_sizes': {'small': 10.58, 'regular': 15.119216376240434, 'large': 19.65}}","{'prep_time': 16, 'cook_time': 35, 'total_time': 64, 'difficulty_level': 'Easy', 'cooking_methods': ['grilling', 'baking'], 'equipment_needed': ['food processor', 'oven', 'mixer']}","{'contains': ['nuts'], 'may_contain': ['soy', 'shellfish'], 'preparation_notes': ['separate preparation area available', 'cross-contamination possible']}","{'suitable_for': ['gluten-free', 'kosher', 'dairy-free'], 'modifications_available': ['can be made gluten-free', 'can be made vegan'], 'nutritional_highlights': ['high protein', 'rich in vitamins']}","{'available_seasons': ['spring', 'fall'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['berries', 'asparagus', 'truffles']}","{'order_frequency': 0.7759391709340243, 'customer_rating': 4.23020891501524, 'review_count': 413, 'trending_score': 0.6573513192283471, 'repeat_order_rate': 0.1157509514283529, 'social_media_mentions': 534}","{'ingredient_cost': 11.219995240285039, 'labor_cost': 8.186860929469582, 'overhead_cost': 1.6017985374497936, 'total_cost': 25.131280740597166, 'profit_margin': 0.3500247236113937, 'cost_trends': {'ingredient_cost_trend': 0.07108043383771878, 'labor_cost_trend': -0.04340742828421661, 'overhead_cost_trend': -0.027021833564386734}}","{'recommended_wines': ['Pinot Noir', 'Merlot'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': []}","{'available_modifications': ['no onions'], 'substitution_options': ['vegetable substitution', 'protein substitution', 'sauce substitution'], 'customization_notes': ['can be made milder']}"
ITEM_7638,Grilled Lamb Classic Japanese Style,"{'main_category': 'Appetizers', 'sub_category': 'Meat', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 24}","A grilled dish featuring fresh herbs, with savory flavors and creamy textures.","{'main_ingredients': ['pasta', 'beef tenderloin', 'mushrooms'], 'vegetables': ['asparagus'], 'herbs_and_spices': ['rosemary', 'cumin'], 'sauces_and_condiments': ['hot sauce', 'teriyaki sauce', 'soy sauce'], 'garnishes': ['fresh herbs', 'microgreens']}","{'calories': 323, 'protein': 10, 'carbohydrates': 34, 'fat': 20, 'fiber': 11, 'sugar': 13, 'sodium': 134, 'allergens': []}","{'base_price': 12.56, 'happy_hour_price': 10.05, 'weekend_price': 13.82, 'special_occasion_price': 15.08, 'portion_sizes': {'small': 8.79, 'regular': 12.563341540721336, 'large': 16.33}}","{'prep_time': 24, 'cook_time': 36, 'total_time': 32, 'difficulty_level': 'Easy', 'cooking_methods': ['roasting'], 'equipment_needed': ['food processor', 'blender', 'grill']}","{'contains': ['shellfish', 'wheat', 'eggs'], 'may_contain': ['eggs'], 'preparation_notes': ['cross-contamination possible']}","{'suitable_for': ['vegetarian', 'vegan'], 'modifications_available': ['can be made vegan'], 'nutritional_highlights': []}","{'available_seasons': ['winter', 'fall', 'spring', 'summer'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['morel mushrooms']}","{'order_frequency': 0.9199521976465945, 'customer_rating': 4.713632418768129, 'review_count': 69, 'trending_score': 0.029707923613910503, 'repeat_order_rate': 0.3095458196866512, 'social_media_mentions': 555}","{'ingredient_cost': 5.300708446428432, 'labor_cost': 8.866084331564732, 'overhead_cost': 3.8796659415180565, 'total_cost': 34.98354313706638, 'profit_margin': 0.37823198755231385, 'cost_trends': {'ingredient_cost_trend': 0.05560411014009037, 'labor_cost_trend': 0.017232953699667958, 'overhead_cost_trend': -0.032061498058557715}}","{'recommended_wines': ['Syrah', 'Chardonnay', 'Merlot'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['gluten-free option', 'extra spicy', 'extra sauce', 'dairy-free option'], 'substitution_options': ['sauce substitution'], 'customization_notes': []}"
ITEM_7734,Braised Lamb Traditional Mexican Style,"{'main_category': 'Main Courses', 'sub_category': 'Vegetarian', 'course_type': 'Main', 'spice_level': 'Mild', 'preparation_time': 38}","A grilled dish featuring local vegetables, with spicy flavors and creamy textures.","{'main_ingredients': ['beef tenderloin', 'rice', 'quinoa'], 'vegetables': ['bell peppers', 'spinach', 'asparagus', 'carrots'], 'herbs_and_spices': ['coriander', 'oregano', 'basil', 'paprika', 'thyme'], 'sauces_and_condiments': ['balsamic vinegar', 'soy sauce', 'teriyaki sauce'], 'garnishes': []}","{'calories': 504, 'protein': 29, 'carbohydrates': 28, 'fat': 12, 'fiber': 7, 'sugar': 3, 'sodium': 862, 'allergens': ['nuts', 'shellfish']}","{'base_price': 20.68, 'happy_hour_price': 16.54, 'weekend_price': 22.74, 'special_occasion_price': 24.81, 'portion_sizes': {'small': 14.47, 'regular': 20.67665492308947, 'large': 26.88}}","{'prep_time': 19, 'cook_time': 11, 'total_time': 24, 'difficulty_level': 'Easy', 'cooking_methods': ['roasting'], 'equipment_needed': ['oven', 'blender']}","{'contains': [], 'may_contain': ['nuts', 'dairy'], 'preparation_notes': ['separate preparation area available', 'prepared in shared kitchen']}","{'suitable_for': ['vegetarian', 'vegan', 'halal'], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': []}","{'available_seasons': ['winter'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['morel mushrooms', 'berries', 'truffles']}","{'order_frequency': 0.3572803906816522, 'customer_rating': 4.081991378366016, 'review_count': 280, 'trending_score': 0.5354236760106382, 'repeat_order_rate': 0.29752923683872623, 'social_media_mentions': 831}","{'ingredient_cost': 13.356973772594591, 'labor_cost': 5.821072727375408, 'overhead_cost': 3.772617383683207, 'total_cost': 15.525728676650974, 'profit_margin': 0.20057956910413613, 'cost_trends': {'ingredient_cost_trend': 0.07629944757686821, 'labor_cost_trend': 0.04257704418925984, 'overhead_cost_trend': -0.0373040486694777}}","{'recommended_wines': ['Chardonnay', 'Cabernet Sauvignon', 'Sauvignon Blanc'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': ['non-alcoholic option', 'cocktail']}","{'available_modifications': ['no onions', 'extra spicy', 'dairy-free option'], 'substitution_options': [], 'customization_notes': ['can be made vegetarian']}"
ITEM_2639,Grilled Beef Fusion French Style,"{'main_category': 'Main Courses', 'sub_category': 'Vegan', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 43}","A slow-cooked dish featuring artisanal ingredients, with rich flavors and crunchy textures.","{'main_ingredients': ['pasta', 'beef tenderloin'], 'vegetables': ['zucchini', 'bell peppers'], 'herbs_and_spices': ['cumin', 'basil', 'paprika'], 'sauces_and_condiments': ['olive oil', 'hot sauce'], 'garnishes': ['citrus zest']}","{'calories': 476, 'protein': 33, 'carbohydrates': 51, 'fat': 20, 'fiber': 4, 'sugar': 20, 'sodium': 749, 'allergens': ['wheat', 'shellfish', 'fish']}","{'base_price': 49.97, 'happy_hour_price': 39.97, 'weekend_price': 54.96, 'special_occasion_price': 59.96, 'portion_sizes': {'small': 34.98, 'regular': 49.96630622297148, 'large': 64.96}}","{'prep_time': 6, 'cook_time': 15, 'total_time': 69, 'difficulty_level': 'Hard', 'cooking_methods': ['grilling'], 'equipment_needed': ['blender', 'food processor', 'stovetop']}","{'contains': ['shellfish'], 'may_contain': ['soy'], 'preparation_notes': ['prepared in shared kitchen', 'separate preparation area available']}","{'suitable_for': ['kosher', 'halal'], 'modifications_available': ['can be made dairy-free', 'can be made vegan'], 'nutritional_highlights': ['high protein']}","{'available_seasons': ['spring'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['citrus', 'pumpkin', 'morel mushrooms']}","{'order_frequency': 0.23676765001001654, 'customer_rating': 3.813050491929427, 'review_count': 869, 'trending_score': 0.6734139981928658, 'repeat_order_rate': 0.7905717558856784, 'social_media_mentions': 223}","{'ingredient_cost': 18.472650211555145, 'labor_cost': 8.936196008912024, 'overhead_cost': 1.5124449692810122, 'total_cost': 10.513390681617846, 'profit_margin': 0.37435677507692683, 'cost_trends': {'ingredient_cost_trend': 0.09332627842572072, 'labor_cost_trend': -0.031946209954742705, 'overhead_cost_trend': 0.02287982775585931}}","{'recommended_wines': ['Syrah'], 'pairing_notes': ['contrasts with the sweetness', 'balances the spice'], 'alternative_beverages': ['craft beer']}","{'available_modifications': [], 'substitution_options': ['vegetable substitution', 'protein substitution', 'grain substitution'], 'customization_notes': ['can be made spicier']}"
ITEM_4403,Roasted Beef Modern Japanese Style,"{'main_category': 'Desserts', 'sub_category': 'Vegan', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 13}","A slow-cooked dish featuring fresh herbs, with sweet flavors and creamy textures.","{'main_ingredients': ['chicken breast'], 'vegetables': ['zucchini', 'carrots'], 'herbs_and_spices': ['cumin', 'coriander', 'paprika', 'basil'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil', 'teriyaki sauce'], 'garnishes': []}","{'calories': 243, 'protein': 34, 'carbohydrates': 46, 'fat': 10, 'fiber': 14, 'sugar': 4, 'sodium': 970, 'allergens': ['fish']}","{'base_price': 12.77, 'happy_hour_price': 10.22, 'weekend_price': 14.05, 'special_occasion_price': 15.32, 'portion_sizes': {'small': 8.94, 'regular': 12.769515739562372, 'large': 16.6}}","{'prep_time': 20, 'cook_time': 38, 'total_time': 32, 'difficulty_level': 'Easy', 'cooking_methods': ['steaming'], 'equipment_needed': ['blender', 'stovetop']}","{'contains': ['nuts', 'wheat'], 'may_contain': ['shellfish', 'fish'], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['halal'], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': ['high protein']}","{'available_seasons': ['fall', 'summer', 'spring'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.4577269228850631, 'customer_rating': 4.648617161959205, 'review_count': 606, 'trending_score': 0.29311523596767586, 'repeat_order_rate': 0.5113311161338762, 'social_media_mentions': 572}","{'ingredient_cost': 5.0154261398199695, 'labor_cost': 6.805968262173151, 'overhead_cost': 3.034100460966448, 'total_cost': 33.74538070039103, 'profit_margin': 0.38748030485400137, 'cost_trends': {'ingredient_cost_trend': 0.0931273793682175, 'labor_cost_trend': 0.01971893512885982, 'overhead_cost_trend': 0.02913329834642915}}","{'recommended_wines': ['Chardonnay', 'Cabernet Sauvignon'], 'pairing_notes': ['enhances the umami notes'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['no onions'], 'substitution_options': [], 'customization_notes': ['can be made milder']}"
ITEM_1930,Grilled Shrimp Contemporary Mexican Style,"{'main_category': 'Sides', 'sub_category': 'Seafood', 'course_type': 'Dessert', 'spice_level': 'Mild', 'preparation_time': 29}","A braised dish featuring artisanal ingredients, with sweet flavors and creamy textures.","{'main_ingredients': ['salmon fillet', 'rice'], 'vegetables': ['asparagus', 'zucchini'], 'herbs_and_spices': ['paprika', 'coriander', 'rosemary'], 'sauces_and_condiments': ['hot sauce', 'olive oil', 'teriyaki sauce'], 'garnishes': ['citrus zest']}","{'calories': 723, 'protein': 14, 'carbohydrates': 58, 'fat': 26, 'fiber': 10, 'sugar': 16, 'sodium': 418, 'allergens': []}","{'base_price': 37.07, 'happy_hour_price': 29.66, 'weekend_price': 40.78, 'special_occasion_price': 44.49, 'portion_sizes': {'small': 25.95, 'regular': 37.07361414433976, 'large': 48.2}}","{'prep_time': 11, 'cook_time': 21, 'total_time': 66, 'difficulty_level': 'Medium', 'cooking_methods': ['steaming', 'braising', 'sautéing'], 'equipment_needed': ['mixer', 'stovetop', 'grill']}","{'contains': ['nuts'], 'may_contain': ['wheat'], 'preparation_notes': ['separate preparation area available', 'cross-contamination possible']}","{'suitable_for': ['vegetarian', 'kosher', 'halal'], 'modifications_available': [], 'nutritional_highlights': []}","{'available_seasons': ['summer', 'fall', 'winter'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['asparagus', 'truffles']}","{'order_frequency': 0.40005745880273136, 'customer_rating': 4.299760824144788, 'review_count': 226, 'trending_score': 0.8407582217403139, 'repeat_order_rate': 0.6374523388778836, 'social_media_mentions': 117}","{'ingredient_cost': 6.528251185523068, 'labor_cost': 4.013488686827581, 'overhead_cost': 4.599513297626458, 'total_cost': 23.036301994235576, 'profit_margin': 0.36736809394180164, 'cost_trends': {'ingredient_cost_trend': 0.09716248102600025, 'labor_cost_trend': -0.019920335829923266, 'overhead_cost_trend': -0.04421375221409932}}","{'recommended_wines': ['Chardonnay', 'Merlot', 'Syrah'], 'pairing_notes': ['complements the rich flavors', 'contrasts with the sweetness'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['mild', 'no onions', 'dairy-free option', 'extra sauce'], 'substitution_options': ['vegetable substitution', 'protein substitution'], 'customization_notes': ['can be made vegetarian', 'can be made milder']}"
ITEM_4660,Poached Lamb Classic Indian Style,"{'main_category': 'Beverages', 'sub_category': 'Gluten-Free', 'course_type': 'Drink', 'spice_level': 'Spicy', 'preparation_time': 21}","A roasted dish featuring local vegetables, with aromatic flavors and crispy textures.","{'main_ingredients': ['tofu', 'rice', 'pasta'], 'vegetables': ['asparagus', 'zucchini'], 'herbs_and_spices': ['thyme', 'basil', 'coriander', 'rosemary', 'paprika'], 'sauces_and_condiments': ['soy sauce'], 'garnishes': ['microgreens']}","{'calories': 768, 'protein': 34, 'carbohydrates': 52, 'fat': 30, 'fiber': 9, 'sugar': 12, 'sodium': 975, 'allergens': ['fish', 'nuts']}","{'base_price': 29.55, 'happy_hour_price': 23.64, 'weekend_price': 32.51, 'special_occasion_price': 35.46, 'portion_sizes': {'small': 20.69, 'regular': 29.553436749457404, 'large': 38.42}}","{'prep_time': 25, 'cook_time': 16, 'total_time': 35, 'difficulty_level': 'Easy', 'cooking_methods': ['braising', 'frying'], 'equipment_needed': ['blender', 'stovetop']}","{'contains': ['nuts'], 'may_contain': ['nuts', 'wheat'], 'preparation_notes': []}","{'suitable_for': ['vegetarian', 'dairy-free'], 'modifications_available': [], 'nutritional_highlights': ['low carb']}","{'available_seasons': ['fall', 'spring'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['citrus']}","{'order_frequency': 0.9441813676414438, 'customer_rating': 4.945408666171941, 'review_count': 596, 'trending_score': 0.9479674109390666, 'repeat_order_rate': 0.5805582963830392, 'social_media_mentions': 325}","{'ingredient_cost': 20.354313202430518, 'labor_cost': 2.343305781012, 'overhead_cost': 3.1739099588244484, 'total_cost': 20.37650046847213, 'profit_margin': 0.24005742417574205, 'cost_trends': {'ingredient_cost_trend': 0.027712808152522, 'labor_cost_trend': -0.038033203853292244, 'overhead_cost_trend': -0.02200992757556516}}","{'recommended_wines': ['Cabernet Sauvignon', 'Syrah', 'Pinot Noir'], 'pairing_notes': ['balances the spice', 'contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': [], 'substitution_options': ['grain substitution', 'vegetable substitution', 'sauce substitution'], 'customization_notes': ['can be made milder', 'can be made vegan']}"
ITEM_1040,Grilled Chicken Contemporary Mexican Style,"{'main_category': 'Desserts', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Spicy', 'preparation_time': 29}","A pan-seared dish featuring local vegetables, with savory flavors and crispy textures.","{'main_ingredients': ['rice'], 'vegetables': ['spinach'], 'herbs_and_spices': ['oregano', 'coriander', 'paprika'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil', 'soy sauce'], 'garnishes': ['citrus zest', 'microgreens']}","{'calories': 473, 'protein': 30, 'carbohydrates': 37, 'fat': 23, 'fiber': 7, 'sugar': 3, 'sodium': 748, 'allergens': ['eggs', 'fish']}","{'base_price': 22.52, 'happy_hour_price': 18.02, 'weekend_price': 24.77, 'special_occasion_price': 27.02, 'portion_sizes': {'small': 15.76, 'regular': 22.5202171425845, 'large': 29.28}}","{'prep_time': 29, 'cook_time': 43, 'total_time': 22, 'difficulty_level': 'Hard', 'cooking_methods': ['steaming', 'grilling', 'roasting'], 'equipment_needed': ['food processor', 'grill']}","{'contains': ['wheat', 'fish'], 'may_contain': ['dairy', 'fish'], 'preparation_notes': []}","{'suitable_for': ['halal', 'vegetarian', 'kosher'], 'modifications_available': ['can be made dairy-free', 'can be made vegan'], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'summer', 'winter', 'fall'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.22813348091012314, 'customer_rating': 4.9254385670447025, 'review_count': 300, 'trending_score': 0.6213643260976041, 'repeat_order_rate': 0.30286118153793984, 'social_media_mentions': 623}","{'ingredient_cost': 14.958491229323592, 'labor_cost': 5.734580218324232, 'overhead_cost': 4.613288271000904, 'total_cost': 15.358772968584844, 'profit_margin': 0.3418775177532051, 'cost_trends': {'ingredient_cost_trend': 0.03132606654629516, 'labor_cost_trend': -0.029278514830162607, 'overhead_cost_trend': -0.014287603876042443}}","{'recommended_wines': ['Syrah', 'Sauvignon Blanc', 'Cabernet Sauvignon'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['extra sauce'], 'substitution_options': [], 'customization_notes': ['can be made spicier', 'can be made vegan']}"
ITEM_7362,Fried Beef Modern Italian Style,"{'main_category': 'Appetizers', 'sub_category': 'Vegan', 'course_type': 'Main', 'spice_level': 'Spicy', 'preparation_time': 28}","A pan-seared dish featuring premium cuts, with spicy flavors and creamy textures.","{'main_ingredients': ['rice'], 'vegetables': ['bell peppers', 'broccoli'], 'herbs_and_spices': ['paprika', 'oregano', 'coriander', 'basil', 'thyme'], 'sauces_and_condiments': ['soy sauce', 'teriyaki sauce'], 'garnishes': ['microgreens', 'toasted nuts']}","{'calories': 318, 'protein': 29, 'carbohydrates': 51, 'fat': 12, 'fiber': 11, 'sugar': 10, 'sodium': 645, 'allergens': ['fish', 'eggs', 'nuts']}","{'base_price': 41.77, 'happy_hour_price': 33.42, 'weekend_price': 45.95, 'special_occasion_price': 50.13, 'portion_sizes': {'small': 29.24, 'regular': 41.773769645339954, 'large': 54.31}}","{'prep_time': 29, 'cook_time': 10, 'total_time': 16, 'difficulty_level': 'Medium', 'cooking_methods': ['braising'], 'equipment_needed': ['oven', 'stovetop', 'food processor']}","{'contains': ['nuts', 'wheat'], 'may_contain': [], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': [], 'modifications_available': ['can be made dairy-free', 'can be made vegan', 'can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['winter', 'spring', 'summer'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.9329481162185276, 'customer_rating': 3.6166824017638537, 'review_count': 968, 'trending_score': 0.4064996802091765, 'repeat_order_rate': 0.10736202896506797, 'social_media_mentions': 884}","{'ingredient_cost': 7.227009959117517, 'labor_cost': 4.939923239096554, 'overhead_cost': 2.6491569162702335, 'total_cost': 30.923539259242848, 'profit_margin': 0.27543045465134075, 'cost_trends': {'ingredient_cost_trend': -0.05884426388892699, 'labor_cost_trend': -0.0297375261150432, 'overhead_cost_trend': 0.01443027718960109}}","{'recommended_wines': ['Merlot', 'Sauvignon Blanc'], 'pairing_notes': ['complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': ['no onions', 'no sauce'], 'substitution_options': ['protein substitution', 'grain substitution', 'vegetable substitution'], 'customization_notes': ['can be made vegetarian']}"
ITEM_1344,Braised Chicken Traditional Mediterranean Style,"{'main_category': 'Main Courses', 'sub_category': 'Seafood', 'course_type': 'Starter', 'spice_level': 'Medium', 'preparation_time': 26}","A braised dish featuring fresh herbs, with sweet flavors and crispy textures.","{'main_ingredients': ['rice', 'tofu'], 'vegetables': ['zucchini', 'spinach'], 'herbs_and_spices': ['oregano', 'rosemary', 'thyme', 'cumin'], 'sauces_and_condiments': ['balsamic vinegar', 'teriyaki sauce'], 'garnishes': []}","{'calories': 622, 'protein': 35, 'carbohydrates': 33, 'fat': 9, 'fiber': 10, 'sugar': 0, 'sodium': 387, 'allergens': ['soy']}","{'base_price': 47.18, 'happy_hour_price': 37.74, 'weekend_price': 51.9, 'special_occasion_price': 56.61, 'portion_sizes': {'small': 33.02, 'regular': 47.17742708202777, 'large': 61.33}}","{'prep_time': 17, 'cook_time': 45, 'total_time': 23, 'difficulty_level': 'Medium', 'cooking_methods': ['grilling', 'sautéing'], 'equipment_needed': ['stovetop']}","{'contains': ['dairy', 'shellfish', 'nuts'], 'may_contain': [], 'preparation_notes': ['cross-contamination possible']}","{'suitable_for': ['gluten-free', 'vegan'], 'modifications_available': [], 'nutritional_highlights': ['rich in vitamins']}","{'available_seasons': ['winter', 'spring'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['berries']}","{'order_frequency': 0.9756071315960751, 'customer_rating': 4.84978871787514, 'review_count': 496, 'trending_score': 0.6724872280700299, 'repeat_order_rate': 0.11178585267898182, 'social_media_mentions': 308}","{'ingredient_cost': 13.511063513920485, 'labor_cost': 7.411899955923706, 'overhead_cost': 2.674478918428475, 'total_cost': 31.750675972681574, 'profit_margin': 0.26114679332392, 'cost_trends': {'ingredient_cost_trend': 0.02983477808243712, 'labor_cost_trend': -0.03690298053054089, 'overhead_cost_trend': -0.01017129957675604}}","{'recommended_wines': ['Sauvignon Blanc', 'Pinot Noir'], 'pairing_notes': ['enhances the umami notes', 'contrasts with the sweetness'], 'alternative_beverages': ['craft beer', 'non-alcoholic option']}","{'available_modifications': ['extra spicy', 'no sauce', 'mild', 'extra sauce'], 'substitution_options': ['vegetable substitution', 'sauce substitution'], 'customization_notes': []}"
ITEM_6930,Braised Tofu Classic Mediterranean Style,"{'main_category': 'Beverages', 'sub_category': 'Vegetarian', 'course_type': 'Main', 'spice_level': 'Mild', 'preparation_time': 16}","A grilled dish featuring artisanal ingredients, with spicy flavors and crunchy textures.","{'main_ingredients': ['salmon fillet', 'beef tenderloin'], 'vegetables': ['carrots'], 'herbs_and_spices': ['thyme', 'oregano', 'basil'], 'sauces_and_condiments': ['hot sauce'], 'garnishes': []}","{'calories': 261, 'protein': 25, 'carbohydrates': 45, 'fat': 20, 'fiber': 12, 'sugar': 18, 'sodium': 185, 'allergens': ['dairy', 'wheat']}","{'base_price': 10.59, 'happy_hour_price': 8.47, 'weekend_price': 11.64, 'special_occasion_price': 12.7, 'portion_sizes': {'small': 7.41, 'regular': 10.585759630331246, 'large': 13.76}}","{'prep_time': 8, 'cook_time': 24, 'total_time': 53, 'difficulty_level': 'Hard', 'cooking_methods': ['braising', 'grilling'], 'equipment_needed': ['food processor', 'mixer']}","{'contains': ['shellfish', 'soy'], 'may_contain': ['eggs', 'nuts'], 'preparation_notes': []}","{'suitable_for': ['kosher'], 'modifications_available': ['can be made dairy-free', 'can be made vegetarian', 'can be made vegan'], 'nutritional_highlights': ['low fat']}","{'available_seasons': ['fall', 'spring', 'summer'], 'peak_season': 'fall', 'limited_time': True, 'seasonal_ingredients': ['morel mushrooms']}","{'order_frequency': 0.6129876839184379, 'customer_rating': 4.138066490500526, 'review_count': 989, 'trending_score': 0.41698211879153146, 'repeat_order_rate': 0.4322235754365463, 'social_media_mentions': 44}","{'ingredient_cost': 8.749011111654372, 'labor_cost': 9.627815495671225, 'overhead_cost': 4.841140028259846, 'total_cost': 8.70595938685016, 'profit_margin': 0.2915811142630219, 'cost_trends': {'ingredient_cost_trend': -0.07951856468333135, 'labor_cost_trend': -0.01905656523600857, 'overhead_cost_trend': -0.042126560899805744}}","{'recommended_wines': ['Merlot', 'Syrah', 'Pinot Noir'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['no sauce', 'mild', 'gluten-free option', 'extra spicy', 'extra sauce'], 'substitution_options': ['grain substitution'], 'customization_notes': ['can be made spicier']}"
ITEM_8816,Grilled Salmon Fusion Italian Style,"{'main_category': 'Appetizers', 'sub_category': 'Vegetarian', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 14}","A grilled dish featuring artisanal ingredients, with savory flavors and tender textures.","{'main_ingredients': ['rice', 'chicken breast', 'salmon fillet'], 'vegetables': ['carrots', 'kale'], 'herbs_and_spices': ['cumin', 'oregano'], 'sauces_and_condiments': ['soy sauce', 'teriyaki sauce', 'olive oil'], 'garnishes': ['citrus zest', 'microgreens']}","{'calories': 290, 'protein': 24, 'carbohydrates': 51, 'fat': 11, 'fiber': 13, 'sugar': 17, 'sodium': 203, 'allergens': []}","{'base_price': 33.7, 'happy_hour_price': 26.96, 'weekend_price': 37.07, 'special_occasion_price': 40.44, 'portion_sizes': {'small': 23.59, 'regular': 33.69779964871128, 'large': 43.81}}","{'prep_time': 19, 'cook_time': 42, 'total_time': 61, 'difficulty_level': 'Hard', 'cooking_methods': ['baking'], 'equipment_needed': ['stovetop']}","{'contains': ['eggs'], 'may_contain': ['nuts'], 'preparation_notes': []}","{'suitable_for': [], 'modifications_available': [], 'nutritional_highlights': ['rich in vitamins']}","{'available_seasons': ['fall', 'winter', 'summer'], 'peak_season': 'spring', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.7897002366112481, 'customer_rating': 4.850238664840683, 'review_count': 804, 'trending_score': 0.580198854120143, 'repeat_order_rate': 0.3028543893018123, 'social_media_mentions': 323}","{'ingredient_cost': 15.554585490366033, 'labor_cost': 6.494563438389313, 'overhead_cost': 3.2086227486378953, 'total_cost': 32.16639593243637, 'profit_margin': 0.38753551067851827, 'cost_trends': {'ingredient_cost_trend': -0.024621896738033056, 'labor_cost_trend': 0.03173157810016139, 'overhead_cost_trend': 0.040727945018270706}}","{'recommended_wines': ['Cabernet Sauvignon', 'Syrah', 'Chardonnay'], 'pairing_notes': ['complements the rich flavors', 'enhances the umami notes'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['no onions', 'extra spicy'], 'substitution_options': ['vegetable substitution', 'protein substitution', 'grain substitution'], 'customization_notes': ['can be made spicier', 'can be made milder']}"
